sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Exec-managerial;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Farming-fishing;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Handlers-cleaners;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Machine-op-inspct;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
*;*;*;*;*;*;*;Other-service;*
